label_id,label,date,ticker,source,title,text,url,notes,model_prediction,model_sentiment_score,model_prob_negative,model_prob_neutral,model_prob_positive
N000049,neutral,2026-06-01,IMASM,KAP,İMAŞ MAKİNA SANAYİ A.Ş. - İzahname (SPK Onayına Sunulan),İMAŞ MAKİNA SANAYİ A.Ş. - İzahname (SPK Onayına Sunulan). İzahname (SPK Onayına Sunulan) Sermaye Artırımı Başvurusu Kapsamında SPK Onayına Sunulan Taslak İzahname,https://www.kap.org.tr/tr/Bildirim/1611658,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000050,neutral,2026-06-01,INFO,KAP,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim 26.05.2026 Vadeli Varantların İtfası,https://www.kap.org.tr/tr/Bildirim/1611506,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000051,neutral,2026-06-01,INFO,KAP,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İnfo Yatırım Varantları Piyasa Yapıcı Alım Satım İşlemleri Bildirimi,https://www.kap.org.tr/tr/Bildirim/1611406,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000052,neutral,2026-06-01,ISFIN,KAP,İŞ FİNANSAL KİRALAMA A.Ş. - Kredi Derecelendirmesi,İŞ FİNANSAL KİRALAMA A.Ş. - Kredi Derecelendirmesi. Kredi Derecelendirmesi Kredi Derecelendirme Notu Hakkında,https://www.kap.org.tr/tr/Bildirim/1611598,weak_label:default_neutral,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000053,neutral,2026-06-01,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) 01.06.2026 Vadeli Borçlanma Aracının İtfası,https://www.kap.org.tr/tr/Bildirim/1611619,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000054,neutral,2026-06-01,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi. Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi Borsa Yatırım Fonu Piyasa Yapıcılığı İşlemleri ISGLK,https://www.kap.org.tr/tr/Bildirim/1611546,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000055,neutral,2026-06-01,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İş Yatırım Sertifika ve Varant Alım Satım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1611605,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000056,neutral,2026-06-01,ISMEN,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İş Yatırım Aracı Kuruluş Varantlarının İtfa Bildirimi,https://www.kap.org.tr/tr/Bildirim/1611355,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000057,neutral,2026-06-01,ISYAT,KAP,İŞ YATIRIM ORTAKLIĞI A.Ş. - Haftalık Rapor,İŞ YATIRIM ORTAKLIĞI A.Ş. - Haftalık Rapor. Haftalık Rapor 26.05.2026 Tarihli Haftalık Rapor,https://www.kap.org.tr/tr/Bildirim/1611590,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000058,neutral,2026-06-01,IYF,KAP,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim 26.05.2026 Vadeli Varantların İtfası,https://www.kap.org.tr/tr/Bildirim/1611506,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000059,neutral,2026-06-01,IYF,KAP,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İNFO YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İnfo Yatırım Varantları Piyasa Yapıcı Alım Satım İşlemleri Bildirimi,https://www.kap.org.tr/tr/Bildirim/1611406,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000060,neutral,2026-06-01,IYM,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) 01.06.2026 Vadeli Borçlanma Aracının İtfası,https://www.kap.org.tr/tr/Bildirim/1611619,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000061,neutral,2026-06-01,IYM,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi. Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi Borsa Yatırım Fonu Piyasa Yapıcılığı İşlemleri ISGLK,https://www.kap.org.tr/tr/Bildirim/1611546,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000062,neutral,2026-06-01,IYM,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İş Yatırım Sertifika ve Varant Alım Satım İşlemleri,https://www.kap.org.tr/tr/Bildirim/1611605,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000063,neutral,2026-06-01,IYM,KAP,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim,İŞ YATIRIM MENKUL DEĞERLER A.Ş. - Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim. Yatırım Kuruluşu Varant - Sertifika - Senetlerine İlişkin Bildirim İş Yatırım Aracı Kuruluş Varantlarının İtfa Bildirimi,https://www.kap.org.tr/tr/Bildirim/1611355,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000064,neutral,2026-06-01,KAREL,KAP,KAREL ELEKTRONİK SANAYİ VE TİCARET A.Ş. - Sermaye Artırımından Elde Edilecek - Edilen Fonun Kullanımına İlişkin Rapor,KAREL ELEKTRONİK SANAYİ VE TİCARET A.Ş. - Sermaye Artırımından Elde Edilecek - Edilen Fonun Kullanımına İlişkin Rapor. Sermaye Artırımından Elde Edilecek - Edilen Fonun Kullanımına İlişkin Rapor Tahsisli Sermaye Artırımından Sağlanacak Fonların Kullanım Yeri Raporu,https://www.kap.org.tr/tr/Bildirim/1611686,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000065,neutral,2026-06-01,KIMMR,KAP,ERSAN ALIŞVERİŞ HİZMETLERİ VE GIDA SANAYİ TİCARET A.Ş. - Esas Sözleşme,ERSAN ALIŞVERİŞ HİZMETLERİ VE GIDA SANAYİ TİCARET A.Ş. - Esas Sözleşme. Esas Sözleşme Esas Sözleşmenin Güncel Hali,https://www.kap.org.tr/tr/Bildirim/1611281,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000066,neutral,2026-06-01,KONKA,KAP,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi 01.01.2026 - 31.12.2026 Hesap Dönemi Bağımsız Denetim Kuruluşu Seçiminin Tescili,https://www.kap.org.tr/tr/Bildirim/1611563,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000067,neutral,2026-06-01,KONKA,KAP,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Kararlarının Tescili Hakkında,https://www.kap.org.tr/tr/Bildirim/1611515,weak_label:routine_governance,neutral,-0.0315216627972758,0.3368291540929534,0.3578633546113689,0.3053074912956776
N000068,positive,2026-06-01,KONKA,KAP,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim 2025 Yılı Kar Payı Dağıtım Kararının Tescili Hakkında,https://www.kap.org.tr/tr/Bildirim/1611556,weak_label:dividend_distribution,positive,0.0080995787738359,0.3400214740309341,0.3118574731642959,0.34812105280477
N000069,positive,2026-06-01,KONKA,KAP,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim. Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim Bedelsiz Sermaye Artırımına İlişkin Esas Sözleşme Tescili,https://www.kap.org.tr/tr/Bildirim/1611555,weak_label:capital_bonus_or_ceiling,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000070,neutral,2026-06-01,KOTON,KAP,KOTON MAĞAZACILIK TEKSTİL SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,KOTON MAĞAZACILIK TEKSTİL SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşunun Belirlenmesi,https://www.kap.org.tr/tr/Bildirim/1611432,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000071,positive,2026-06-01,MEDTR,KAP,MEDİTERA TIBBİ MALZEME SANAYİ VE TİCARET A.Ş. - İhale Süreci / Sonucu,MEDİTERA TIBBİ MALZEME SANAYİ VE TİCARET A.Ş. - İhale Süreci / Sonucu. İhale Süreci / Sonucu Tepecik Eğitim ve Araştırma Hastanesi İhalesi Hakkında,https://www.kap.org.tr/tr/Bildirim/1611416,weak_label:new_business_or_tender,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000072,neutral,2026-06-01,MEPET,KAP,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Faaliyet Raporu (Konsolide),MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Faaliyet Raporu (Konsolide). Faaliyet Raporu (Konsolide) Faaliyet Raporu,https://www.kap.org.tr/tr/Bildirim/1611627,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000073,neutral,2026-06-01,MEPET,KAP,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Finansal Rapor,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Finansal Rapor. Finansal Rapor,https://www.kap.org.tr/tr/Bildirim/1611625,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000074,neutral,2026-06-01,MEPET,KAP,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Sorumluluk Beyanı (Konsolide),MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Sorumluluk Beyanı (Konsolide). Sorumluluk Beyanı (Konsolide) Sorumluluk Beyanı,https://www.kap.org.tr/tr/Bildirim/1611629,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000075,neutral,2026-06-01,MEPET,KAP,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Sürdürülebilirlik Raporu,MEPET METRO PETROL VE TESİSLERİ SANAYİ TİCARET A.Ş. - Sürdürülebilirlik Raporu. Sürdürülebilirlik Raporu 2024 Yılı TSRS Uyumlu Sürdürülebilirlik Raporu,https://www.kap.org.tr/tr/Bildirim/1611624,weak_label:generic_update,negative,-0.0428811599813441,0.3608760833076644,0.3211289933660152,0.3179949233263203
N000076,neutral,2026-06-01,MERCN,KAP,MERCAN KİMYA SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,MERCAN KİMYA SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşunun Belirlenmesi,https://www.kap.org.tr/tr/Bildirim/1611636,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000077,neutral,2026-06-01,MERCN,KAP,MERCAN KİMYA SANAYİ VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,MERCAN KİMYA SANAYİ VE TİCARET A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim Genel Kurul İşlemlerine İlişkin Tescil Bildirimi,https://www.kap.org.tr/tr/Bildirim/1611635,weak_label:routine_governance,neutral,0.0351483778242879,0.2885431216659895,0.3877653788437328,0.3236914994902775
N000078,neutral,2026-06-01,MMCAS,KAP,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşu seçiminin tescili ve TTSG'de ilanı,https://www.kap.org.tr/tr/Bildirim/1611630,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000079,neutral,2026-06-01,MMCAS,KAP,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,MMC SANAYİ VE TİCARİ YATIRIMLAR A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim Şirketimizin 2025 yılı Olağan Genel Kurul Toplantısının tescili hakkında,https://www.kap.org.tr/tr/Bildirim/1611628,weak_label:routine_governance,neutral,-0.0315216627972758,0.3368291540929534,0.3578633546113689,0.3053074912956776
N000080,neutral,2026-06-01,MRBAS,KAP,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler. Likidite Sağlayıcılık Kapsamındaki İşlemler DCT TRADİNG DIŞ TİCARET A.Ş. Paylarında Likidite Sağlayıcılık Kapsamında Gerçekleştirilen İşlemler DCTTR,https://www.kap.org.tr/tr/Bildirim/1611378,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000081,neutral,2026-06-01,MRBAS,KAP,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler. Likidite Sağlayıcılık Kapsamındaki İşlemler ÖZSU BALIK ÜRETİM A.Ş. (OZSUB) Paylarında Likidite Sağlayıcılık Kapsamında Gerçekleştirilen İşlemler OZSUB,https://www.kap.org.tr/tr/Bildirim/1611376,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000082,neutral,2026-06-01,MRS,KAP,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler. Likidite Sağlayıcılık Kapsamındaki İşlemler DCT TRADİNG DIŞ TİCARET A.Ş. Paylarında Likidite Sağlayıcılık Kapsamında Gerçekleştirilen İşlemler DCTTR,https://www.kap.org.tr/tr/Bildirim/1611378,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000083,neutral,2026-06-01,MRS,KAP,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler,MARBAŞ MENKUL DEĞERLER A.Ş. - Likidite Sağlayıcılık Kapsamındaki İşlemler. Likidite Sağlayıcılık Kapsamındaki İşlemler ÖZSU BALIK ÜRETİM A.Ş. (OZSUB) Paylarında Likidite Sağlayıcılık Kapsamında Gerçekleştirilen İşlemler OZSUB,https://www.kap.org.tr/tr/Bildirim/1611376,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000084,neutral,2026-06-01,MTRYO,KAP,METRO YATIRIM ORTAKLIĞI A.Ş. - Haftalık Rapor,METRO YATIRIM ORTAKLIĞI A.Ş. - Haftalık Rapor. Haftalık Rapor Haftalık Rapor,https://www.kap.org.tr/tr/Bildirim/1611369,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000085,neutral,2026-06-01,MTRYO,KAP,METRO YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),METRO YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Portföy Yönetim Sözleşmesi İmzalanması hakkında,https://www.kap.org.tr/tr/Bildirim/1611656,weak_label:default_neutral,neutral,0.0542664998572217,0.2788151728863171,0.3881031543701441,0.3330816727435388
N000086,neutral,2026-06-01,OYA,KAP,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi. Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi 01/06/2026 TARİHLİ OYAYO PİYASA YAPICILIĞI İŞLEMLERİ OYAYO,https://www.kap.org.tr/tr/Bildirim/1611668,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000087,neutral,2026-06-01,OYAYO,KAP,OYAK YATIRIM ORTAKLIĞI A.Ş. - Haftalık Rapor,OYAK YATIRIM ORTAKLIĞI A.Ş. - Haftalık Rapor. Haftalık Rapor 26.05.2026 Tarihli Haftalık Rapor,https://www.kap.org.tr/tr/Bildirim/1611383,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000088,neutral,2026-06-01,OYAYO,KAP,OYAK YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"OYAK YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Ortaklık paylarının BİAŞ'ta oluşan ağırlıklı ortalama fiyatının, pay başına net aktif değerinin 2 katını aşması hakkında",https://www.kap.org.tr/tr/Bildirim/1611384,weak_label:default_neutral,neutral,0.033930218623459,0.2835487866620045,0.3989722080525319,0.3174790052854636
N000089,neutral,2026-06-01,OYYAT,KAP,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi. Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi 01/06/2026 TARİHLİ OYAYO PİYASA YAPICILIĞI İŞLEMLERİ OYAYO,https://www.kap.org.tr/tr/Bildirim/1611668,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000090,neutral,2026-06-01,PBT,KAP,PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) PASHA Yatırım Bankası A.Ş. VDMK İtfası,https://www.kap.org.tr/tr/Bildirim/1611350,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000091,neutral,2026-06-01,PBT,KAP,PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) PASHA Yatırım Bankası A.Ş. Maygold Otomotiv Üçüncü Varlık Finansmanı Fonu tarafından gerçekleştirilen Varlığa Dayalı Menkul Kıymet İhracı (550 mn ),https://www.kap.org.tr/tr/Bildirim/1611331,weak_label:capital_markets_routine,neutral,0.0351483778242879,0.2885431216659895,0.3877653788437328,0.3236914994902775
N000092,neutral,2026-06-01,PBTR,KAP,PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) PASHA Yatırım Bankası A.Ş. VDMK İtfası,https://www.kap.org.tr/tr/Bildirim/1611350,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000093,neutral,2026-06-01,PBTR,KAP,PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) PASHA Yatırım Bankası A.Ş. Maygold Otomotiv Üçüncü Varlık Finansmanı Fonu tarafından gerçekleştirilen Varlığa Dayalı Menkul Kıymet İhracı (550 mn ),https://www.kap.org.tr/tr/Bildirim/1611331,weak_label:capital_markets_routine,neutral,0.0351483778242879,0.2885431216659895,0.3877653788437328,0.3236914994902775
N000094,neutral,2026-06-01,POLTK,KAP,POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş. - İlişkili Taraf İşlemleri,POLİTEKNİK METAL SANAYİ VE TİCARET A.Ş. - İlişkili Taraf İşlemleri. İlişkili Taraf İşlemleri Rotatif Nitelikte Grup İçi Kredi Temin Edilmesi,https://www.kap.org.tr/tr/Bildirim/1611311,weak_label:generic_update,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000095,neutral,2026-06-01,QNBTR,KAP,QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),QNB BANK A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) MTN programı kapsamında yurtdışında ihraç edilen borçlanma aracının ihracı,https://www.kap.org.tr/tr/Bildirim/1611429,weak_label:capital_markets_routine,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
N000096,neutral,2026-06-01,TATEN,KAP,TATLIPINAR ENERJİ ÜRETİM A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,TATLIPINAR ENERJİ ÜRETİM A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşunun Tescil ve TTSG İlanı,https://www.kap.org.tr/tr/Bildirim/1611666,weak_label:routine_governance,neutral,0.0392330709607953,0.306218514176777,0.3483299006856505,0.3454515851375724
