date,ticker,source,title,text,url,language,published_at,prob_negative,prob_neutral,prob_positive,prediction,sentiment_score
2026-06-03,KLMSN,KAP,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Yönetim Kurulu Komiteleri,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Yönetim Kurulu Komiteleri. Yönetim Kurulu Komiteleri Yönetim Kurulu ve Komite Atamaları,https://www.kap.org.tr/tr/Bildirim/1612497,tr,2026-06-03T15:12:20+00:00,0.177728505274483,0.61949361973801,0.202777874987507,neutral,0.025049369713024
2026-06-03,KLMSN,KAP,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşu Seçiminin Genel Kurul tarafından onaylanması,https://www.kap.org.tr/tr/Bildirim/1612498,tr,2026-06-03T15:12:29+00:00,0.0802103352181723,0.8662552480751619,0.0535344167066657,neutral,-0.0266759185115065
2026-06-03,KLMSN,KAP,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Sürdürülebilirlik Denetim Kuruluşunun Genel Kurul Tarafından Onaylanması,https://www.kap.org.tr/tr/Bildirim/1612499,tr,2026-06-03T15:12:38+00:00,0.0868240118683096,0.8555231011581811,0.0576528869735093,neutral,-0.0291711248948002
2026-06-03,KLMSN,KAP,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-1,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-1. Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-1 Genel Kurul'da Yönetim Kurulu Üye Değişikliği,https://www.kap.org.tr/tr/Bildirim/1612546,tr,2026-06-03T16:08:25+00:00,0.1781746469449739,0.679528229304606,0.1422971237504201,neutral,-0.0358775231945538
2026-06-03,KLMSN,KAP,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2. Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2 Genel Kurulda Seçilen Yönetim Kurulu Üyeleri ve Komitelerinin Güncellenmesi,https://www.kap.org.tr/tr/Bildirim/1612547,tr,2026-06-03T16:08:49+00:00,0.1882245480764923,0.6577867549751171,0.1539886969483907,neutral,-0.0342358511281015
2026-06-03,KLMSN,KAP,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Şirket Genel Bilgi Formu,KLİMASAN KLİMA SANAYİ VE TİCARET A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1612548,tr,2026-06-03T16:09:02+00:00,0.0874627792552078,0.8135040831880241,0.0990331375567679,neutral,0.0115703583015601
2026-06-03,KLSYN,KAP,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim 2025 Yılı Olağan Genel Kurul Toplantısı Sonuçları Hakkında,https://www.kap.org.tr/tr/Bildirim/1612345,tr,2026-06-03T11:57:29+00:00,0.1921121272708147,0.7250792313322886,0.0828086413968965,neutral,-0.1093034858739181
2026-06-03,KLSYN,KAP,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim. Kayıtlı Sermaye Tavanı İşlemlerine İlişkin Bildirim Kayıtlı Sermaye Tavanı İşlemleri Hakkında,https://www.kap.org.tr/tr/Bildirim/1612347,tr,2026-06-03T12:00:55+00:00,0.0964243547209802,0.2703215313941371,0.6332541138848824,positive,0.5368297591639022
2026-06-03,KLSYN,KAP,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Kar Payı Dağıtım İşlemlerine İlişkin Bildirim. Kar Payı Dağıtım İşlemlerine İlişkin Bildirim Kar Payı Dağıtım İşlemleri Hakkında,https://www.kap.org.tr/tr/Bildirim/1612418,tr,2026-06-03T12:10:16+00:00,0.1064293894053172,0.0246543140266111,0.8689162965680716,positive,0.7624869071627542
2026-06-03,KLSYN,KAP,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Şirketi Seçimi Hakkında,https://www.kap.org.tr/tr/Bildirim/1612421,tr,2026-06-03T12:14:51+00:00,0.0816344373281775,0.8315483247838218,0.0868172378880005,neutral,0.0051828005598229
2026-06-03,KLSYN,KAP,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,KOLEKSİYON MOBİLYA SANAYİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Sürdürülebilirlik Güvence Denetimi Bağımısz Denetim Şirketi Seçimi Hakkında,https://www.kap.org.tr/tr/Bildirim/1612423,tr,2026-06-03T12:17:59+00:00,0.0859837741191631,0.8218306351486729,0.0921855907321639,neutral,0.0062018166130007
2026-06-03,KLYPV,KAP,KALYON GÜNEŞ TEKNOLOJİLERİ ÜRETİM A.Ş. - Yeni İş İlişkisi,KALYON GÜNEŞ TEKNOLOJİLERİ ÜRETİM A.Ş. - Yeni İş İlişkisi. Yeni İş İlişkisi Yeni İş İlişkisi,https://www.kap.org.tr/tr/Bildirim/1612236,tr,2026-06-03T09:28:08+00:00,0.0437299278858642,0.0554193037244762,0.9008507683896596,positive,0.8571208405037952
2026-06-03,KNFRT,KAP,KONFRUT TARIM A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri,KONFRUT TARIM A.Ş. - Olağan Dışı Fiyat ve Miktar Hareketleri. Olağan Dışı Fiyat ve Miktar Hareketleri Olağan Dışı Fiyat ve Miktar Hareketleri,https://www.kap.org.tr/tr/Bildirim/1612718,tr,2026-06-03T18:29:19+00:00,0.2373838315696045,0.5122829516063818,0.2503332168240137,neutral,0.0129493852544092
2026-06-03,KONKA,KAP,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Esas Sözleşme,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Esas Sözleşme. Esas Sözleşme Esas Sözleşme,https://www.kap.org.tr/tr/Bildirim/1612307,tr,2026-06-03T11:09:38+00:00,0.1086757531963089,0.6648534107193854,0.2264708360843055,neutral,0.1177950828879966
2026-06-03,KONKA,KAP,KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),KONYA KAĞIT SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Konya Kağıt Sanayi ve Ticaret A.Ş. İzmir Özel Endüstri Bölgesi İlk İmar Planı Onayı Hakkında,https://www.kap.org.tr/tr/Bildirim/1612532,tr,2026-06-03T15:43:41+00:00,0.2362475202631523,0.6139895121399138,0.1497629675969337,neutral,-0.0864845526662186
2026-06-03,KTSVK,KAP,KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) TRDKTSKK2646 ISIN Kodlu Yurtiçi Kira Sertifikası İhracının Nitelikli Yatırımcıya Satışının Tamamlanması Hk ALVES,https://www.kap.org.tr/tr/Bildirim/1612329,tr,2026-06-03T11:31:06+00:00,0.0530193380278548,0.8733590207546403,0.0736216412175049,neutral,0.0206023031896501
2026-06-03,KTSVK,KAP,KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) TRDKTSK62621 ISIN Kodlu Kira Sertifikası İtfa ve Kupon Ödemesi Hk. ALVES,https://www.kap.org.tr/tr/Bildirim/1612442,tr,2026-06-03T13:25:36+00:00,0.0476194752961729,0.8866942757449929,0.0656862489588341,neutral,0.0180667736626611
2026-06-03,KTSVK,KAP,KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) TRDKTSK92669 ISIN Kodlu Yurtiçi Kira Sertifikası İhracının Nitelikli Yatırımcıya Satışının Tamamlanması Hk DINCR,https://www.kap.org.tr/tr/Bildirim/1612453,tr,2026-06-03T14:10:45+00:00,0.0529658567772439,0.8729640802743721,0.074070062948384,neutral,0.02110420617114
2026-06-03,KTSVK,KAP,KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz),KT SUKUK VARLIK KİRALAMA A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faizsiz) TRDKTSKE26B4 ISIN Kodlu Yurtiçi Kira Sertifikası İhracının Nitelikli Yatırımcıya Satışının Tamamlanması Hk EFOR,https://www.kap.org.tr/tr/Bildirim/1612477,tr,2026-06-03T14:50:02+00:00,0.0529658567772439,0.8729640802743721,0.074070062948384,neutral,0.02110420617114
2026-06-03,LIDFA,KAP,LİDER FAKTORİNG A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),LİDER FAKTORİNG A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) trfldfk32719 ISIN Kodlu Bono Kupon Ödemesi,https://www.kap.org.tr/tr/Bildirim/1612230,tr,2026-06-03T09:17:35+00:00,0.0476736831865654,0.8883938263197656,0.0639324904936689,neutral,0.0162588073071034
2026-06-03,LRSHO,KAP,LORAS HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel),LORAS HOLDİNG A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Sürdürülebilirlik Denetimi İçin Bağımsız Denetim Firmasının Seçimi Hakkında,https://www.kap.org.tr/tr/Bildirim/1612776,tr,2026-06-03T20:44:01+00:00,0.2745061561694791,0.6009631584275333,0.1245306854029876,neutral,-0.1499754707664914
2026-06-03,MAGEN,KAP,MARGÜN ENERJİ ÜRETİM SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),MARGÜN ENERJİ ÜRETİM SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Jeotermal Enerji Yatırımları,https://www.kap.org.tr/tr/Bildirim/1612248,tr,2026-06-03T09:49:03+00:00,0.2424027101646628,0.6203339530701505,0.1372633367651867,neutral,-0.105139373399476
2026-06-03,MEGMT,KAP,MEGA METAL SANAYİ VE TİCARET A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim,MEGA METAL SANAYİ VE TİCARET A.Ş. - Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim. Sermaye Artırımı - Azaltımı İşlemlerine İlişkin Bildirim SPK Başvurusu Hk.,https://www.kap.org.tr/tr/Bildirim/1612679,tr,2026-06-03T18:03:19+00:00,0.0932165191215962,0.4244734598143443,0.4823100210640595,positive,0.3890935019424633
2026-06-03,MEKMD,KAP,MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Finansman Bonosu İtfası Hk.,https://www.kap.org.tr/tr/Bildirim/1612279,tr,2026-06-03T10:16:00+00:00,0.0325013839601783,0.9206102485343632,0.0468883675054583,neutral,0.0143869835452799
2026-06-03,MEKMD,KAP,MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Finansman Bonosu İhracı Hakkında,https://www.kap.org.tr/tr/Bildirim/1612280,tr,2026-06-03T10:16:13+00:00,0.0332999681772333,0.9229241292884904,0.0437759025342761,neutral,0.0104759343570428
2026-06-03,METEN,KAP,METGÜN ENERJİ YATIRIMLARI A.Ş. - Esas Sözleşme,METGÜN ENERJİ YATIRIMLARI A.Ş. - Esas Sözleşme. Esas Sözleşme Metgün Enerji SPK ve Ticaret Bakanlığı Onaylı Esas Sözleşme,https://www.kap.org.tr/tr/Bildirim/1612580,tr,2026-06-03T16:44:36+00:00,0.1675539200235916,0.5703788879027263,0.2620671920736819,neutral,0.0945132720500902
2026-06-03,METEN,KAP,METGÜN ENERJİ YATIRIMLARI A.Ş. - Şirket Genel Bilgi Formu,METGÜN ENERJİ YATIRIMLARI A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1612682,tr,2026-06-03T18:06:47+00:00,0.1353683051553554,0.7391615039570438,0.1254701908876008,neutral,-0.0098981142677545
2026-06-03,MINTF,KAP,MİNT FİNANSMAN A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),MİNT FİNANSMAN A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRFMINT62619 ISIN Kodlu 75.000.000 TL Tutarındaki Bono İtfa ve Kupon Ödemesi Hakkında,https://www.kap.org.tr/tr/Bildirim/1612544,tr,2026-06-03T16:05:28+00:00,0.0546761127215689,0.8746071521964028,0.0707167350820282,neutral,0.0160406223604593
2026-06-03,MSA,KAP,MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Finansman Bonosu İtfası Hk.,https://www.kap.org.tr/tr/Bildirim/1612279,tr,2026-06-03T10:16:00+00:00,0.0325013839601783,0.9206102485343632,0.0468883675054583,neutral,0.0143869835452799
2026-06-03,MSA,KAP,MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),MEKSA YATIRIM MENKUL DEĞERLER A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Finansman Bonosu İhracı Hakkında,https://www.kap.org.tr/tr/Bildirim/1612280,tr,2026-06-03T10:16:13+00:00,0.0332999681772333,0.9229241292884904,0.0437759025342761,neutral,0.0104759343570428
2026-06-03,NRBNK,KAP,NUROL YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),NUROL YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRSNURL62613 ISIN Kodlu Tahvilin İtfası,https://www.kap.org.tr/tr/Bildirim/1612434,tr,2026-06-03T12:58:35+00:00,0.0369096634359924,0.912079357472591,0.0510109790914166,neutral,0.0141013156554241
2026-06-03,NTHOL,KAP,NET HOLDİNG A.Ş. - Payların Geri Alınmasına İlişkin Bildirim,NET HOLDİNG A.Ş. - Payların Geri Alınmasına İlişkin Bildirim. Payların Geri Alınmasına İlişkin Bildirim Şirketimizin kendi paylarının geri alımı hakkında,https://www.kap.org.tr/tr/Bildirim/1612695,tr,2026-06-03T18:13:10+00:00,0.0697202414369322,0.1082927533160436,0.821987005247024,positive,0.7522667638100917
2026-06-03,NYB,KAP,NUROL YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),NUROL YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) TRSNURL62613 ISIN Kodlu Tahvilin İtfası,https://www.kap.org.tr/tr/Bildirim/1612434,tr,2026-06-03T12:58:35+00:00,0.0369096634359924,0.912079357472591,0.0510109790914166,neutral,0.0141013156554241
2026-06-03,ONRYT,KAP,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2. Kurumsal Yönetim Bilgi Formu (Güncelleme) - Yönetim Kurulu-2 Kurumsal Yönetim Bilgi Formu Yönetim Kurulu II (Güncelleme),https://www.kap.org.tr/tr/Bildirim/1612728,tr,2026-06-03T18:46:52+00:00,0.198670412929951,0.6120510072261716,0.1892785798438772,neutral,-0.0093918330860738
2026-06-03,ONRYT,KAP,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Genel Kurul İşlemlerine İlişkin Bildirim. Genel Kurul İşlemlerine İlişkin Bildirim Genel Kurul Karar Tescili,https://www.kap.org.tr/tr/Bildirim/1612730,tr,2026-06-03T18:47:51+00:00,0.2187249354023372,0.6945492423672094,0.0867258222304534,neutral,-0.1319991131718838
2026-06-03,ONRYT,KAP,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi,ONUR YÜKSEK TEKNOLOJİ A.Ş. - Bağımsız Denetim Kuruluşunun Belirlenmesi. Bağımsız Denetim Kuruluşunun Belirlenmesi Bağımsız Denetim Kuruluşu Seçiminin Tescili,https://www.kap.org.tr/tr/Bildirim/1612732,tr,2026-06-03T18:48:39+00:00,0.0795603029603254,0.8320405445546795,0.0883991524849951,neutral,0.0088388495246697
2026-06-03,OTKAR,KAP,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş. - Finansal Duran Varlık Edinimi,OTOKAR OTOMOTİV VE SAVUNMA SANAYİ A.Ş. - Finansal Duran Varlık Edinimi. Finansal Duran Varlık Edinimi Automecanica S.A. paylarının devralınması işleminin tamamlanması,https://www.kap.org.tr/tr/Bildirim/1612692,tr,2026-06-03T18:12:34+00:00,0.2060040554485866,0.5462771387575768,0.2477188057938365,neutral,0.0417147503452499
2026-06-03,OTOSR,KAP,OTOSOR OTOMOTİV A.Ş. - İhraç Tavanına İlişkin Bildirim,OTOSOR OTOMOTİV A.Ş. - İhraç Tavanına İlişkin Bildirim. İhraç Tavanına İlişkin Bildirim Borçlanma Aracı İhraç Belgesi Onayı,https://www.kap.org.tr/tr/Bildirim/1612575,tr,2026-06-03T16:40:37+00:00,0.0740933400449894,0.8257332361925563,0.1001734237624542,neutral,0.0260800837174648
2026-06-03,OTOSR,KAP,OTOSOR OTOMOTİV A.Ş. - İhraç Belgesi,OTOSOR OTOMOTİV A.Ş. - İhraç Belgesi. İhraç Belgesi Borçlanma Aracı İhraç Belgesi Onayı,https://www.kap.org.tr/tr/Bildirim/1612576,tr,2026-06-03T16:41:11+00:00,0.1368326479521339,0.7079538389180972,0.1552135131297689,neutral,0.0183808651776349
2026-06-03,OYA,KAP,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi. Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi 03/06/2026 TARİHLİ OYAYO PİYASA YAPICILIĞI İŞLEMLERİ OYAYO,https://www.kap.org.tr/tr/Bildirim/1612724,tr,2026-06-03T18:33:45+00:00,0.0941601915065112,0.7961983827883823,0.1096414257051064,neutral,0.0154812341985951
2026-06-03,OYAYO,KAP,OYAK YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel),"OYAK YATIRIM ORTAKLIĞI A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Ortaklık paylarının BİAŞ'ta oluşan ağırlıklı ortalama fiyatının, pay başına net aktif değerinin 2 katını aşması hakkında",https://www.kap.org.tr/tr/Bildirim/1612425,tr,2026-06-03T12:25:22+00:00,0.172150023290422,0.7267236126269396,0.1011263640826383,neutral,-0.0710236592077837
2026-06-03,OYYAT,KAP,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi,OYAK YATIRIM MENKUL DEĞERLER A.Ş. - Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi. Piyasa Yapıcılığı Kapsamında Gerçekleştirilen İşlemler Bildirimi 03/06/2026 TARİHLİ OYAYO PİYASA YAPICILIĞI İŞLEMLERİ OYAYO,https://www.kap.org.tr/tr/Bildirim/1612724,tr,2026-06-03T18:33:45+00:00,0.0941601915065112,0.7961983827883823,0.1096414257051064,neutral,0.0154812341985951
2026-06-03,OZKGY,KAP,ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - İhale Süreci / Sonucu,ÖZAK GAYRİMENKUL YATIRIM ORTAKLIĞI A.Ş. - İhale Süreci / Sonucu. İhale Süreci / Sonucu İstanbul Ümraniye Tepeüstü Arsa Satışı Karşılığı Gelir Paylaşımı İşi İhalesi HK.,https://www.kap.org.tr/tr/Bildirim/1612684,tr,2026-06-03T18:07:36+00:00,0.0833355807835767,0.2432113308662029,0.6734530883502203,positive,0.5901175075666436
2026-06-03,PBT,KAP,PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yeşil Bono Satışının tamamlanması,https://www.kap.org.tr/tr/Bildirim/1612659,tr,2026-06-03T17:31:59+00:00,0.0351675636246994,0.9156738673830472,0.049158568992253,neutral,0.0139910053675535
2026-06-03,PBTR,KAP,PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PASHA YATIRIM BANKASI A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Yeşil Bono Satışının tamamlanması,https://www.kap.org.tr/tr/Bildirim/1612659,tr,2026-06-03T17:31:59+00:00,0.0351675636246994,0.9156738673830472,0.049158568992253,neutral,0.0139910053675535
2026-06-03,PNSUT,KAP,PINAR SÜT MAMÜLLERİ SANAYİİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren),PINAR SÜT MAMÜLLERİ SANAYİİ A.Ş. - Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren). Pay Dışında Sermaye Piyasası Aracı İşlemlerine İlişkin Bildirim (Faiz İçeren) Nitelikli Yatırımcılara Satılmak Üzere Finansman Bonosu İhracı,https://www.kap.org.tr/tr/Bildirim/1612424,tr,2026-06-03T12:20:49+00:00,0.0376279300471777,0.9108249424409276,0.0515471275118946,neutral,0.0139191974647168
2026-06-03,PRDGS,KAP,PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş. - Şirket Genel Bilgi Formu,PARDUS GİRİŞİM SERMAYESİ YATIRIM ORTAKLIĞI A.Ş. - Şirket Genel Bilgi Formu. Şirket Genel Bilgi Formu,https://www.kap.org.tr/tr/Bildirim/1612250,tr,2026-06-03T09:56:54+00:00,0.1110738675664122,0.7848710394869366,0.1040550929466511,neutral,-0.007018774619761
2026-06-03,PRZMA,KAP,PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel),PRİZMA PRES MATBAACILIK YAYINCILIK SANAYİ VE TİCARET A.Ş. - Özel Durum Açıklaması (Genel). Özel Durum Açıklaması (Genel) Şirketimiz Paylarının Tera Grubuna Devri Hk. TEHOL,https://www.kap.org.tr/tr/Bildirim/1612717,tr,2026-06-03T18:28:55+00:00,0.23632396319825,0.6396272112933806,0.1240488255083692,neutral,-0.1122751376898808
